,Natural_y,XSy,Sy,My,Ly,Toe_y,Heel_y,Ascending_y,Descending_y,Natural_a,XSa,Sa,Ma,La,Toe_a,Heel_a,Ascending_a,Descending_a
31,12.31859016418457,11.587296485900879,12.862908363342285,11.336957931518555,11.1515531539917,9.753036499023438,0.26656246185302734,6.211921215057373,39.958237648010254,11.733920097351074,12.745636940002441,11.42362117767334,11.23108196258545,10.569470405578613,11.251266479492188,0.07531070709228516,7.2576985359191895,40.0814151763916
32,12.715431213378906,12.012882232666016,13.31882095336914,11.706108093261719,11.46621322631836,9.761035919189453,0.37215518951416016,5.796456813812256,40.28781521320343,12.060612678527832,13.202211380004883,11.791197776794434,11.340508460998535,10.39433765411377,11.134441375732422,0.24009227752685547,6.888783931732178,40.362945556640625
33,13.123743057250977,12.443215370178223,13.762659072875977,12.08116340637207,11.81175708770752,9.83966064453125,0.4843425750732422,5.399114608764648,40.67044061422348,12.4163179397583,13.640765190124512,12.179665565490723,11.461475372314453,10.21382999420166,11.071300506591797,0.41622114181518555,6.560912132263184,40.67033004760742
34,13.536551475524902,12.876127243041992,14.187128067016602,12.437261581420898,12.186395645141602,9.976707458496094,0.6029605865478516,5.030346870422363,41.070734322071075,12.800737380981445,14.043708801269531,12.585522651672363,11.621171951293945,10.017024993896484,11.07101821899414,0.5916557312011719,6.261318206787109,40.98177623748779
35,13.939277648925781,13.309000968933105,14.592679977416992,12.762310028076172,12.551318168640137,10.161975860595703,0.7310295104980469,4.702055931091309,41.46619836986065,13.195810317993164,14.437990188598633,12.99232006072998,11.826653480529785,9.800240516662598,11.133182525634766,0.7533340454101562,5.99032735824585,41.29780673980713
36,14.328117370605469,13.733024597167969,14.983163833618164,13.079151153564453,12.890381336212158,10.381301879882812,0.8622074127197266,4.421392440795898,41.859359472990036,13.581171989440918,14.852775573730469,13.382171630859375,12.049759864807129,9.578843116760254,11.246009826660156,0.9035954475402832,5.763991355895996,41.6329328417778
37,14.707508563995361,14.139708518981934,15.359614372253418,13.39974069595337,13.182184219360352,10.621047973632812,0.9949965476989746,4.194575309753418,42.2484672665596,13.947687149047852,15.295701026916504,13.750221252441406,12.248250961303711,9.357444763183594,11.397945404052734,1.0463576316833496,5.608329772949219,41.98329156637192
38,15.070793628692627,14.535494804382324,15.719037055969238,13.714765071868896,13.400937557220459,10.865493774414062,1.1270017623901367,4.020081520080566,42.64243018627167,14.291994094848633,15.740449905395508,14.092057228088379,12.402175903320312,9.136603355407715,11.587657928466797,1.190091609954834,5.486156463623047,42.34030117094517
39,15.406046390533447,14.927927017211914,16.051408290863037,14.000659465789795,13.540116786956787,11.111740112304688,1.2547845840454102,3.8901424407958984,43.00376844406128,14.604763984680176,16.150551319122314,14.398323059082031,12.515089988708496,8.916536331176758,11.815704345703125,1.3277373313903809,5.387163162231445,42.7100011408329
40,15.686397552490234,15.312529563903809,16.342405319213867,14.229835510253906,13.57056474685669,11.357269287109375,1.3786396980285645,3.816412925720215,43.34908318519592,14.875594139099121,16.510168075561523,14.65992259979248,12.596614837646484,8.666884422302246,12.068733215332031,1.4608759880065918,5.357220649719238,43.07360500097275
41,15.891942501068115,15.668556213378906,16.58238172531128,14.382491111755371,13.471604347229004,11.57645034790039,1.5006628036499023,3.809368133544922,43.63807654380798,15.087849617004395,16.829960823059082,14.867416381835938,12.630779266357422,8.343704223632812,12.3187255859375,1.5862627029418945,5.395451545715332,43.4123170375824
42,15.999330520629883,15.981070518493652,16.7622127532959,14.44994306564331,13.183329105377197,11.75295639038086,1.6245121955871582,3.855318069458008,43.888344287872314,15.227683067321777,17.111385822296143,15.012772560119629,12.597282409667969,7.903872489929199,12.539237976074219,1.713707447052002,5.460718154907227,43.71375906467438
43,15.99466609954834,16.250770568847656,16.859522819519043,14.417404651641846,12.72503137588501,11.867183685302734,1.7590665817260742,3.909724235534668,44.11299538612366,15.288366794586182,17.34206533432007,15.09127140045166,12.47521686553955,7.310720443725586,12.709526062011719,1.8370327949523926,5.544076919555664,43.9942467212677
44,15.830012798309326,16.46242618560791,16.84504270553589,14.244041442871094,12.048970222473145,11.89676284790039,1.9123907089233398,3.963637351989746,44.29366135597229,15.263779640197754,17.51434564590454,15.09384536743164,12.256796836853027,6.536645889282227,12.80837631225586,1.951615333557129,5.664328575134277,44.269031047821045
45,15.488163471221924,16.590710639953613,16.685272216796875,13.906392097473145,11.149255752563477,11.807670593261719,2.088132858276367,4.0186967849731445,44.4099178314209,15.148781299591064,17.624775886535645,15.010529518127441,11.94131851196289,5.586948394775391,12.804546356201172,2.0737786293029785,5.802895545959473,44.43771719932556
46,14.923220157623291,16.61214256286621,16.359474182128906,13.353007316589355,10.000200271606445,11.583381652832031,2.2886452674865723,4.058642387390137,44.48236870765686,14.914828300476074,17.65595293045044,14.817530632019043,11.497781753540039,4.471090316772461,12.668037414550781,2.2012367248535156,5.937524795532227,44.57559537887573
47,14.110214233398438,16.48945903778076,15.814194679260254,12.58260440826416,8.610686302185059,11.20138931274414,2.517584800720215,4.069405555725098,44.512210845947266,14.528135299682617,17.592040538787842,14.493391990661621,10.889290809631348,3.200899124145508,12.374542236328125,2.3466615676879883,6.084822177886963,44.669734716415405
